reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
89a14b4c-0cdc-40c0-9781-464c8892057b,nur hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjUhJKmvDq9BCEWSTPa4bnowx17WrBT99Szx7Mn77YD4RYFEEiAVnw,"kenapa untuk tiket kereta yg kluar luar negeri semua ndak ada yg indonesia.. jelas"" diaplikasi sy daftarnya indonesia.. apk assuuuu",1,8,8.6.2,2024-07-07 10:34:19,Kami mohon maaf atas ketidaknyamanan Anda. Perlu diketahui bahwa setiap permintaan dari pelanggan akan kami tangani dengan seksama. Kami mohon Anda dapat memberikan rincian pemesanan Anda melalui https://id.trip.com/help dan kami pasti akan memeriksanya dengan baik.,2024-07-07 11:03:28,8.6.2
64fab4e5-772e-44ec-89b7-377a9ea021ef,Ramdhan Driver,https://play-lh.googleusercontent.com/a-/ALV-UjW4_n9HK6jS0_aVuTiZkXivZGcltflny4YIOXIzuD6Du-qJBufZ,"untuk sementara ini masih bagus dan belum menemukan kendala yg berarti, gampang digunakan,, tetap pertahankan",5,5,8.9.0,2024-08-20 09:34:39,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-08-20 09:41:48,8.9.0
f1736c1d-0d44-47a6-91ea-7a25b35039ab,Tzuyu Cindy,https://play-lh.googleusercontent.com/a-/ALV-UjW-ZK2MFlEqmlmlCu4ekMl-825KqODMlvyMcFcvMWbkpMKLORs,fitur nya mudah di pahami. pengguna baru dapet reward. banyak vocher diskon. suk bgt.,5,71,8.9.0,2024-08-21 15:05:02,"Halo Tzuyu Cindy. Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-08-21 15:12:57,8.9.0
09bfa0b9-076a-42f8-8341-7e027b3063c0,Didiet Winarno,https://play-lh.googleusercontent.com/a-/ALV-UjUSmIYmo8VvxttYxbgkmkKkpHITDmT182ZmO5npCQ6bj84vflzJ,"mudah digunakan,keren harganya klo sabar bisa lebih murah dari aplikasi lain",5,11,8.10.0,2024-08-31 21:56:38,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-09-01 06:03:03,8.10.0
20cd2694-625c-4e56-969c-ab4fa1a5d61f,RDherry Widhara,https://play-lh.googleusercontent.com/a-/ALV-UjVa15iermKTAXTQw15JiFdt9fRCGK3enRnVq7-hDWuWc02A5fw,simple dan mudah,5,1,8.14.3,2024-11-15 12:51:05,"Dear RDherry Widhara, thank you for taking the time to leave us this feedback. We are delighted to hear that you appreciate the convenience our APP/Website provides to our customers. We appreciate your continued support and look forward to serving you on your next journey with us. Thank you once again for choosing us.",2024-11-15 13:03:02,8.14.3
ad81409d-ff1b-436b-b077-1355117bbf47,Stefani Wijaya Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjVS0-1AOim04bzk8hJdRfUh4FsEgefHDNN_QNc-CFhU5lfl7Hff,"Aplikasi harga hotel bisa murah. Tapi saat sudah bayar, klik untuk kata sudah bayar ga bisa. Dicek sampai hotel blom masuk pembayaran, padahal transaksi ada dan bukti foto transaksi pun ada. Mohon jika ada kendala, refund ato seperti ini harus ada yg menghandle 24 jam (ex. Call center) supaya info refund terjawab sesuai tanggung jawab aplikasi. Mohon ditingkatkan lagi aplikasinya. Maaf yaa saya memberi bintang itu Krn sesuai pengalaman saya. Agar orang lain tidak mengalami seperti saya.",1,128,7.75.5,2023-05-05 23:46:40,"Hai, Stefani Wijaya Pratama! Kami mohon maaf atas ketidaknyamanan ini. Kami mohon Anda dapat membagikan rincian pemesanan Anda melalui https://www.trip.com/help/ dan kami akan memeriksanya lebih lanjut.",2023-05-06 06:32:58,7.75.5
468e2d18-baa6-47a4-a9af-bdc5766d2cc0,Holi Matt,https://play-lh.googleusercontent.com/a-/ALV-UjW70thSN1wv1KFcEIUmsMsQaVSgFXSasNrPtn8-ScOG83HzKTyp,Cara booking ticketnya kok aneh ya.. harus nunggu sampai beberapa hari baru dapat ticket.. kyk waiting list.. ini agency nya langsung koneksi ke maskapai atau gimnya. Harus nya setelah pembayaran process 2 sampe 5 menit uda dpt booking code.. ini harus nunggu berhari²,1,294,7.96.2,2024-03-11 18:42:15,"Kami menyayangkan atas pengalaman Anda dengan layanan kami. Namun, kami ingin mengetahui lebih tentang permasalahan Anda agar kami dapat mengatasinya dengan baik. Silahkan hubungi kami langsung melalui https://id.trip.com/pages/support/ untuk mendapatkan bantuan lebih lanjut.",2024-03-11 19:16:56,7.96.2
109d64c9-4e2b-4bec-811b-107fabe6020c,Didik Eko Prasetyo,https://play-lh.googleusercontent.com/a-/ALV-UjVH1zgTFB2VixwktmtJ6kQ3MiKJcSd7cEtYF_fKm1l87_7LoQ,sangat mudah dan membantu,5,0,8.16.0,2024-12-02 13:25:43,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-12-02 13:46:41,8.16.0
e6dd9d7e-c482-4038-a1c1-8b74b9a5730e,Ibu Gendis,https://play-lh.googleusercontent.com/a-/ALV-UjUp3ftMwvDXtG5B0by1YrHtV_aQ5E94w9bh8JQHRTJBvD83IFkC,harga lebih murah dari yang lain,5,0,8.12.0,2024-10-26 06:27:29,"Halo Ibu Gendis. Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-10-26 06:59:41,8.12.0
efa365b9-4c28-4d06-aecb-108ceca6ecb9,louisa summer,https://play-lh.googleusercontent.com/a/ACg8ocLxywonnUoDBgqMvnswY0auA6jRzhKUMV-pFTiuF1KrxA1qKA=mo,"Aplikasi ini tidak update informasi.Hotel yang saya pesan,dinyatakan masih ada kamarnya pada aplikasinya.Ternyata pada saat dicek pada aplikasi2 lain yang sejenis dan juga cek langsung pada hotelnya, dengan jelas dinyatakan kamar di hotel yg saya pesan tidak tersedia karena sudah full dari 2 bulan lalu.Tolong diperbaiki sistem manajemen informasinya.",1,75,7.22.1,2020-12-26 08:57:20,"Kami mohon maaf apabila Anda menghadapi masalah dalam membuat pemesanan hotel. Kami sarankan Anda mencoba memeriksa melalui website kami untuk ketersediaan penawaran lainnya. Harap diketahui bahwa ketersediaan kamar dapat berubah setiap saat, dimana ini diluar kendali kami.",2020-12-26 09:31:27,7.22.1
9a0574cf-5615-43ec-b837-a6ae4e30df3a,candra Ismawati,https://play-lh.googleusercontent.com/a-/ALV-UjWe9uWtYZ45duYlCf_m9zcDUspu3Z0Oce_h-E8__Gk9j8pYKdgS,baru mau coba semoga dpt harga yg terbaik,5,0,8.14.0,2024-11-11 23:15:51,"Terima kasih telah meluangkan waktu dengan memberikan kami penilaian 5 bintang, kami sangat menghargainya! Tim Trip.com akan senantiasa berusaha membuat perjalanan Anda menyenangkan. Kami menunggu perjalanan Anda selanjutnya dengan kami.",2024-11-11 23:22:27,8.14.0
8e5033f0-0061-48f1-80d7-de9c2279ee86,Harry Imanuel Taner,https://play-lh.googleusercontent.com/a-/ALV-UjV8TL4DFEQyny9xsYFlVtYoJRfUK2J3auSMClBip5Gl9aqX99Sx,Bintang 4 dulu baru coba nanti kalo pelayanannya memuaskan baru 5 bintang,4,1,8.13.0,2024-10-25 18:53:11,"Dear Harry Imanuel Taner. Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-10-25 21:51:27,8.13.0
31122b0a-ca87-44b2-860e-5d2871537f3d,heru setiyadi,https://play-lh.googleusercontent.com/a-/ALV-UjXp33qkYrjK7ZySkhhQWz39sSC7UeuJL5xmm_fN_T_RLkPe9QOa,selalu dapat hotel murah 😁 👍,5,2,8.12.0,2024-10-10 14:24:51,"Hai, heru setiyadi. Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-10-10 14:32:57,8.12.0
b4af51f9-bd36-40b2-a558-18fed9aa36d7,RINDI KUS NADI,https://play-lh.googleusercontent.com/a/ACg8ocLrNA19hW_GkjqcbBlryIzxjmHjFTF1f_SV2TfeJpuD8mghKw=mo,"ini aplikasi bagus tapi,ini amankan",4,0,8.15.2,2024-12-01 09:34:21,"Halo RINDI KUS NADI. Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-12-01 09:43:42,8.15.2
6fd833e1-ff20-42e3-8ed0-ba98e4e0fe26,Platinum Grey,https://play-lh.googleusercontent.com/a/ACg8ocLia7V_XFqp5AikvUcfh4bFsXw3iNLyWVZ9jEszl7TB16x0Jg=mo,Baru sja sy pesan tiket di aplikasi ini. Krna aplikasi ink sy percaya murah malah 2x lipat lebih mahal dan rute yg bertele2. Setelah pesan semua tiket perjalanan sy bru cek di aplikasi sebelah termyata 50% lebih murah dengan rute yg sama. Menyesal sy pakai aplikasi ini. Cukup kalo ini sy pakao aplikasi ini lgi. Nnti pindah ke aplikasi burung biru lebih murah dan rute tdk bertele2.,1,7,,2024-06-07 23:19:50,Kami mohon maaf atas ketidaknyamanan Anda. Perlu diketahui bahwa setiap permintaan dari pelanggan akan kami tangani dengan seksama. Kami mohon Anda dapat memberikan rincian pemesanan Anda melalui https://id.trip.com/help dan kami pasti akan memeriksanya dengan baik.,2024-06-08 06:26:58,
ee534648-a0ef-408f-904d-a72be78d4ea4,CV. Makmur,https://play-lh.googleusercontent.com/a-/ALV-UjV8dA4GCCHeHYmjvJUDLA8pJiilHdH6H598qFOXcSZuWptrqQAn,Pengalaman yang sangat membantu dalam proses pemesanan tiket sangat mudah untuk menggunakan nya,5,28,8.8.1,2024-08-11 20:13:02,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!
",2024-08-11 20:25:26,8.8.1
47db2188-8b3d-437c-9866-49a4e408c243,Muhammad Rusli,https://play-lh.googleusercontent.com/a-/ALV-UjXHbX8eEF4gXVTjBzibhcn7vW-CFKzOAO_M_Xf4-kp1AM1DwT6_ug,Memudahkan dan menjimat harga pembelian tiket berbanding apps lainnya. terimakasih,5,1,8.11.2,2024-10-04 08:08:46,"Dear Muhammad Rusli, thank you so much for your kind words. We are thrilled to know that you like our app. Please know that we will continue to improve our app to provide convenience to our customers. Please recommend our app to your loved ones and share our nice app with them. Thank you for choosing us, and have a great day.",2024-10-04 08:14:10,8.11.2
bc3333d4-2ab8-4962-9f0c-d2a810df7a09,Erpini Sakinah,https://play-lh.googleusercontent.com/a-/ALV-UjWBAcRW0traOG3g-MAqomlcw968yQbA8cRcUbyLNoCD7F58DAya,"Aplikasi yang sangat tidak recommended untuk pemula, baru kali ini pesen hotel di aplikasi ini sampai bisa salah tanggal, mau d ubah tanggal ga bisa, mau d batalin juga ga bisa, chat ke agen smpe nunggu seharian baru ada kabar, aplikasi gak jelas 😏😏 rating 1/1.000.000",1,9,,2024-04-08 14:09:51,Hai Erpini Sakinah. Kami mohon maaf atas ketidaknyamanan Anda. Perlu diketahui bahwa setiap permintaan dari pelanggan akan kami tangani dengan seksama. Kami mohon Anda dapat memberikan rincian pemesanan Anda melalui hotelbookingescalations@trip.com dan kami pasti akan memeriksanya dengan baik.,2024-04-08 14:36:49,
550b7ed7-c428-4747-a8cd-1f76aa6f6b85,Yuliabakti,https://play-lh.googleusercontent.com/a/ACg8ocKJwMdvOqIpVZmGL8K5otjL02kCJihqmxcXOQpaagYy6Rim_w=mo,Konta person app ini kok sudah di tandai sebagai penipu?pas saya wa pun ga di bls bls padahal saaya udah komplen untuk kembalikan uang pembelian tiket kereta saya.app ini benar bebar tidak resmi pembayaran.ketika sudah bayar tidak di beri kode boking tiket nya sehingga saya terpaksa membeli tiket di tempat stasiunnya lagi. Uangnya dia makan dengan cara menipu berkedok membuat app yang menyediakan pembelian tiket kereta. Padahal yang resmi beli aja di app kai resminya.,1,2,,2024-08-19 06:44:23,Kami mohon maaf atas ketidaknyamanan Anda. Perlu diketahui bahwa setiap permintaan dari pelanggan akan kami tangani dengan seksama. Kami mohon Anda dapat memberikan rincian pemesanan Anda melalui https://id.trip.com/help dan kami pasti akan memeriksanya dengan baik.,2024-08-19 06:54:48,
a0268d1c-b2e4-4cc6-9b95-1502a88b95e2,Adi Tomo,https://play-lh.googleusercontent.com/a-/ALV-UjVf-LQvB9pIdpVZBOrSi5FU0Sssio1HY7_WlSfAALgdOiSb3ZU,"Barusan pesan hotel dan sudah dibayar, tapi dimodifikasi tidak terbayar, lalu konfirmasi di hotel bilang tidak menerima, mau konfirmasi ke trip. Com ga bisa, laporannya akan mengembalikan dana, tapi sampai Siang ini blm diterima",1,71,8.5.2,2024-06-29 13:10:13,"Hai, Adi Tomo! Kami mohon maaf atas ketidaknyamanan ini. Kami mohon Anda dapat membagikan rincian pemesanan Anda melalui hotelbookingescalations@trip.com dan kami akan memeriksanya lebih lanjut.",2024-06-29 13:28:24,8.5.2
9a9c5474-ceb2-4c80-8720-3ea5de1bed63,Hanum dwi Wulandari,https://play-lh.googleusercontent.com/a/ACg8ocJ3n6umipbW3ZPDIEcW_7z-wVprH29xKXnLoH0_j6e03SAIwQ=mo,Niat iseng mau coba siapatau lebih baik aplikasi nya daripada aplikasi lainya ternyata setelah di instal Sangat buruk.. Mau daftar aja ga bisa udah di coba beberapa kali dan sudah di coba dengan HP yang berbeda hasilnya sama aja ga bisa daftar Dah lah memang yang terbaik itu traveloka dan pegi pegi.. Bintang 1 pun tak pantas untuk aplikasi ini!,1,92,7.43.0,2021-11-16 08:50:44,"Kami menyayangkan atas pengalaman Anda dengan layanan kami. Namun, kami ingin mengetahui lebih tentang permasalahan Anda agar kami dapat mengatasinya dengan baik. Silahkan hubungi kami langsung melalui https://www.trip.com/help/ untuk mendapatkan bantuan lebih lanjut.",2021-11-16 09:23:33,7.43.0
3f877540-fcb3-4f49-a188-7b57e00c20b4,Zulham Effendi,https://play-lh.googleusercontent.com/a-/ALV-UjWVRCOHZ5AunwkQEEWe9ak3-NraEvfa2Mi2J1oxCoFUSWVNkMY,Sangat membantu sekali ketika mendadak disuruh bos keluar kota hari ini juga dan saya ga tau dimana hotel yang nyaman dan affordable. Nyari tiket pesawat juga gak panik soalnya tinggal ketik keyword nya hari dan jam berapa bahkan bisa recommend maskapai mana yang lagi promo. SANGAT2 MEMBANTU!!🙏 THANKS,5,108,7.79.0,2023-06-24 14:52:00,Kami sangat menghargai Anda telah meluangkan waktu untuk meninggalkan tanggapan Anda untuk kami. Kami juga sangat menghargai setiap komentar Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!,2023-06-24 15:46:13,7.79.0
28eff92c-ed61-4b96-8144-74e2dfc8e7e8,Indah Leliyah,https://play-lh.googleusercontent.com/a/ACg8ocLGQfnHvOkGBdqIqTR10Yq48sNNuADu3ResC4xRYffrWjYT3Q=mo,Kenapa punyaku nggak bisa buat pesan kereta api di Indonesia... semuanya jalur luar negeri 😴,4,10,8.6.2,2024-07-10 14:00:30,Kami mohon maaf atas ketidaknyamanan Anda. Perlu diketahui bahwa setiap permintaan dari pelanggan akan kami tangani dengan seksama. Kami mohon Anda dapat memberikan rincian pemesanan Anda melalui https://id.trip.com/help dan kami pasti akan memeriksanya dengan baik.,2024-07-10 14:10:45,8.6.2
065905bb-5d54-436b-9e02-b60defd47851,Nur Imam,https://play-lh.googleusercontent.com/a-/ALV-UjXLwHYmZef6RL3Axm-xEJ2IkYs1UqWkGy-foD7-xYAiL-_1vMgK,Alhamdulillah semoga sukses trip com rekomendasi untuk layanan cepat dan TDK lemot Sukses selalu,5,4,8.11.0,2024-09-16 23:12:42,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-09-16 23:42:49,8.11.0
019478de-8aaa-4c01-8fc3-597ae23a4313,Agung Sedayu,https://play-lh.googleusercontent.com/a/ACg8ocJfqGViDHIBkfaFsDRNBnYI0beba4sCKHTKnAIWISEes1jyIuLb=mo,Akhirnya Refund balik menunggu hampir 1 bulan.,5,0,8.13.0,2024-10-28 12:01:34,"Hi, Agung Sedayu. Thank you so much for your kind words! We are thrilled to know that you like our app. Please know that we will continue to improve our app to provide convenience to our customers. Please recommend our app to your loved ones and share our nice app with them! Your feedback is much appreciated. Thank you, and have a great day!",2024-10-28 13:36:57,8.13.0
df6bd7ae-3717-4acc-b7c9-ede6ba46dd59,Sherly Novita,https://play-lh.googleusercontent.com/a/ACg8ocInNylBFJrY29y91kCylG3-k_h-19XUiIS3t9bC2x9Qv9HB4g=mo,tidak informatif dan mendukung kastemer terutama yg berkaitan pembatalan tiket,1,4,8.11.2,2024-10-09 00:39:45,Kami mohon maaf atas ketidaknyamanan Anda. Perlu diketahui bahwa setiap permintaan dari pelanggan akan kami tangani dengan seksama. Kami mohon Anda dapat memberikan rincian pemesanan Anda melalui https://id.trip.com/help dan kami pasti akan memeriksanya dengan baik.,2024-10-09 06:30:55,8.11.2
f5ebb7fe-672c-48bb-9af9-3adc230e796e,PANDEKA MINKABAWI,https://play-lh.googleusercontent.com/a-/ALV-UjXv4_6msYjKhmc2QM_wJ3zsozKN_nG1kvVXUy2D0eS7yFjnxHGRgw,"test dulu lah, kalo jago, bintang 5 nanti",3,0,8.17.0,2024-12-16 01:46:50,Kami sangat menghargai Anda telah meluangkan waktu untuk meninggalkan tanggapan Anda untuk kami. Kami juga sangat menghargai setiap komentar Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!,2024-12-16 01:52:14,8.17.0
f2f92daa-cc89-485e-88f7-97e2547b075b,Anwar Yu,https://play-lh.googleusercontent.com/a-/ALV-UjWU2z5hCcUxGfRoZ8XA7sQIteKmwGF7rHQJkLPcqvj7sERmZLvL,"Jangan percaya apps ini, banyak penipuan promo tiketnya",1,1,8.11.2,2024-10-11 00:00:03,Kami akan memeriksa masalah ini untuk Anda. Mohon berikan kami informasi melalui https://id.trip.com/help agar kami dapat menindaklanjutinya.,2024-10-11 00:12:30,8.11.2
f024e819-f1c3-45cf-9447-d27f28dfd398,Adi Plawad,https://play-lh.googleusercontent.com/a/ACg8ocINEDm4GPz8yWFwcDLpbjPjMFAC93Saer4arpNpOJH0Flrr6g=mo,"Mau beli express gak bisa Deket pelabuhan, harus jarak 5klo, Sangat kecewa",1,8,8.8.2,2024-08-10 08:34:55,"Halo, Adi Plawad. Kami mohon maaf atas ketidaknyamanan Anda. Perlu diketahui bahwa setiap permintaan dari pelanggan akan kami tangani dengan seksama. Kami mohon Anda dapat memberikan rincian pemesanan Anda melalui https://id.trip.com/help dan kami pasti akan memeriksanya dengan baik.",2024-08-10 08:57:32,8.8.2
afd1fa8c-cc45-4b27-9532-9d94aed2cb64,Muhammad Yusril Ihza Mahendra Siagian,https://play-lh.googleusercontent.com/a/ACg8ocJoOmCYayPAgTmCyj4XGJ-Fybk6qeYm3OAWmm0oNRN0HLxEZoI=mo,"Tolong dong, segera di proses pengembalian uang saya, kalau tidak bekerja sama dengan hotel yg bersangkutan langsung di buat di aplikasi, seolah2 ini kesempatan untuk dapat uang dengan menipu customer. Agak kecewa si. Buat teman2 hati2 milih aplikasi untuk hotel",1,38,8.5.2,2024-07-01 01:07:33,"Hai, Muhammad Yusril Ihza Mahendra Siagian! Kami mohon maaf atas ketidaknyamanan ini. Kami mohon Anda dapat membagikan rincian pemesanan Anda melalui hotelbookingescalations@trip.com dan kami akan memeriksanya lebih lanjut.
",2024-07-01 01:14:35,8.5.2
213cebb7-81a6-4413-8883-d2158267ea48,Angri Ambal,https://play-lh.googleusercontent.com/a-/ALV-UjWrakYraJ61FlGZvWjMKrrChNALulAHM0BLaw7Z9mlNnqXW17Y,Bagaimana cara mengganti tgl lahir penumpang ? Cuman Beda tgl lahir bulan & thn sama apa masi bisa terbang tampa di ubah ?,4,0,8.12.0,2024-10-11 20:50:36,Kami mohon maaf atas ketidaknyamanan Anda. Perlu diketahui bahwa setiap permintaan dari pelanggan akan kami tangani dengan seksama. Kami mohon Anda dapat memberikan rincian pemesanan Anda melalui https://id.trip.com/help dan kami pasti akan memeriksanya dengan baik.,2024-10-11 20:53:35,8.12.0
8b35386f-da3e-41c6-afa0-cefe48449d3d,Denny Abu Fatih,https://play-lh.googleusercontent.com/a-/ALV-UjVcY3lOinwCmocvJP4Kq0-n3drS7qhV-NgZd-x5tOcq36xreEE,bagus harga bersaing,5,0,8.15.2,2024-12-04 09:04:38,Dear Denny Abu Fatih. Terima kasih atas ulasan Anda yang menyenangkan. Kami sangat menghargai Anda telah meluangkan waktu untuk berbagi pengalaman Anda yang menyenangkan atas layanan kami. Kami turut berbahagia bersama Anda dan kami berharap untuk berjumpa bersama Anda kembali dalam perjalanan Anda selanjutnya.,2024-12-04 09:10:59,8.15.2
ffd9e431-3795-47f5-b93e-86cc6ba489b5,ramandaoktavianwp wp,https://play-lh.googleusercontent.com/a-/ALV-UjVfDls7Yb7yzaCR0U6FvBMw4atj84X_R9KGIdHvKyRZXlDKJ0pD,Memudahkan pencarian tiket n diskon paling Mede dr provider lain,5,0,8.15.2,2024-12-04 05:13:54,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-12-04 05:21:23,8.15.2
c2315e0e-687e-448f-bd6e-ce6aa0663bca,Hafiz Jannatul,https://play-lh.googleusercontent.com/a/ACg8ocIEczWZXncaYK64Q_Kb1DYECUJzkiORuaWX1nb3Sf_Z8GxBiA=mo,bagus dan murah,5,0,8.16.0,2024-12-09 22:53:07,Kami sangat menghargai Anda telah meluangkan waktu untuk meninggalkan tanggapan Anda untuk kami. Kami juga sangat menghargai setiap komentar Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!,2024-12-09 23:02:05,8.16.0
b2efc317-f2fa-42f3-9ab2-b0575908cf1d,hasan basri,https://play-lh.googleusercontent.com/a-/ALV-UjV-NIB2HbmHNrQQxPDo106vql3fTkWMuJWNBwVIXRDTMUPX6g,mudah dan cepat,5,0,8.15.2,2024-11-27 23:21:36,"Hi hasan basri. Thank you for taking the time to leave us this positive comment, and your feedback is much appreciated. We’re glad to know that you’re happy, and we are looking forward to your next journey with us!",2024-11-28 06:14:53,8.15.2
942e303a-c188-425d-bec3-23b188cb8180,Nur Laila,https://play-lh.googleusercontent.com/a/ACg8ocJEyTYb-pGHdn9GC7SvRtHNF_ff30QiYPe3sfyz17gwbRfb0w=mo,Promo early bird berlaku dari jam berapa,5,0,8.15.2,2024-12-03 07:47:55,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-12-03 07:50:53,8.15.2
f2409852-3c5d-4939-8e49-051983b0141e,M muhtar M muhtar,https://play-lh.googleusercontent.com/a-/ALV-UjXWBdlbGuoed2BV1R4oHjcS5ylC_5F_RvCZXbs5_Avgyzn8S4o,"Sangat baguuuuus dan sangat luaaaaar biasaaaa ya paak, wassalaam dari MMUHTAAR yaah 👍👍👍👍👍👍👍👍👍😍😍😍😍😘😘😘🌟🌟🌟🌟🌟🌟🌟🙏🙏👋👋👋👋👋",5,0,8.14.3,2024-11-14 21:20:18,"Terima kasih telah membagi ulasan Anda atas layanan kami, ulasan Anda sangat berarti bagi kami. Kami menghargai setiap ulasan atas pengalaman perjalanan Anda. Kami menantikan perjalanan Anda berikutnya bersama kami untuk pengalaman fantastis lainnya. Semoga hari Anda menyenangkan!",2024-11-14 21:38:49,8.14.3
d781af2e-0254-46a0-91df-ff8478e62d52,Mahbub Arrasid,https://play-lh.googleusercontent.com/a-/ALV-UjW04c7ZUMv0Sgo0K5_-D4QCk6EuX_Z7Od4WW8Ey8VbUoC5OK9v-4Q,"Saya sudah boking online dan sudah bayar online di daerah Gegerkalong bandung, nama penginapanya spot on an syariah, tpi pas mau cekin malah katanya ga ada yg atas nama saya, alhasil hrs dicancel tpi setelah dicancel uangnya ga dikembalikan 🤦",1,0,,2024-11-12 00:44:54,"Kepada , terima kasih atas masukan Anda. Kami mohon maaf atas ketidaknyamanan yang terjadi dan memahami keseriusan masalah ini. Mohon berikan kepada kami rincian keluhan Anda, nama penumpang/tamu, email yang terdaftar, dan nomor pemesanan, jika ada, ke en_hotel_escalation@trip.com, agar kami dapat menindaklanjutinya lebih lanjut. Terima kasih.",2024-11-12 00:56:08,
5fd60a55-20ca-4fbc-9cd5-9a272527fc5a,F474R E.P,https://play-lh.googleusercontent.com/a-/ALV-UjWO1DNRV9WJezjPLsBT9rmls0nDv0e0RioYD3oWyaPDrxx2AMA-,"Pada saat pencarian hotel harganya murah2, pas di pilih salah satu harga jadi berubah lebih tinggi, tolong ditampilinnya harga yang sebenarnya saja",2,6,,2023-11-03 16:40:51,"Hai, F474R E.P. Kami menyayangkan atas pengalaman Anda yang kurang menyenangkan. Harga yang tercantum di dalam situs kami beragam bergantung dengan diskon, ketersediaan dan promosi. Anda dapat menghubungi Customer Service 24/7 kami ketika Anda membutuhkan bantuan untuk memesan hotel bersama kami.^Anne",2023-11-03 17:00:26,
